user_id,booking_id,show_id,booking_date,total_tickets,payment_status,name,email,phone_number,date_of_birth,payment_method,transaction_status,payment_date,movie_id,theater_id,screen_id,show_date,start_time,price_per_ticket,available_seats,title,genre,language,Recency,Frequency
US_4353,BK_6942,SH_7326,13-12-2024 04:14,4,Completed,Wesley Henry,WesleyHenry@gmail.com,7137908229,04-04-1980,Debit Card,Success,13-12-2024 04:14,MV_1247,TH_276,SC_160,19-07-2025,18:00:00,325.19,197,Benefit build must,Comedy,Malayalam,325,2
US_7690,BK_6943,SH_9553,19-09-2024 13:25,1,Failed,Rachel Sandoval,RachelSandoval@gmail.com,9068490787,30-03-2004,Net Banking,Success,19-09-2024 13:25,MV_7559,TH_488,SC_923,04-05-2023,16:30:00,152.88,65,Middle theory,Thriller,Hindi,345,2
US_9013,BK_6944,SH_7478,03-02-2024 05:58,3,Completed,Larry Stone,LarryStone@gmail.com,7057129055,28-04-1956,Wallet,Success,03-02-2024 05:58,MV_4702,TH_79,SC_698,03-02-2024,18:00:00,375.31,59,Various film,Thriller,Malayalam,98,3
US_2294,BK_6945,SH_4578,10-04-2025 10:13,2,Completed,Hayley Mitchell,HayleyMitchell@gmail.com,8630539819,13-05-1975,Credit Card,Success,10-04-2025 10:13,MV_3082,TH_348,SC_680,28-06-2024,14:00:00,354.61,198,Treat involve on,Drama,Kannada,264,2
US_8511,BK_6946,SH_3196,08-02-2025 19:39,1,Completed,William Blake,WilliamBlake@gmail.com,9044958645,24-09-1965,Debit Card,Success,08-02-2025 19:39,MV_5384,TH_478,SC_319,01-05-2023,10:30:00,221.29,121,Best unit,Action,Tamil,325,3
US_8642,BK_6947,SH_4552,24-12-2025 21:36,4,Failed,Tracy Diaz PhD,TracyDiaz@gmail.com,7609547296,01-09-1982,Credit Card,Success,24-12-2025 21:36,MV_1642,TH_78,SC_878,05-04-2025,16:30:00,275.24,191,Service,Romance,Malayalam,6,1
US_8148,BK_6948,SH_9945,20-12-2024 20:39,1,Failed,Victor Jordan,VictorJordan@gmail.com,9545970658,21-01-1962,Credit Card,Success,20-12-2024 20:39,MV_1049,TH_138,SC_21,30-03-2025,16:30:00,211.04,127,Break feel others,Drama,Malayalam,375,3
US_4079,BK_6949,SH_7050,18-06-2025 06:13,3,Completed,Charles Harper,CharlesHarper@gmail.com,7784287060,19-09-1999,Debit Card,Failed,18-06-2025 06:13,MV_5531,TH_396,SC_946,16-10-2023,13:00:00,422.01,175,Meeting sometimes,Drama,Bengali,195,2
US_3186,BK_6950,SH_401,05-05-2024 05:49,2,Completed,Douglas Watkins,DouglasWatkins@gmail.com,8313171348,14-02-1963,Debit Card,Success,05-05-2024 05:49,MV_7009,TH_117,SC_473,10-03-2025,21:30:00,258.48,54,Statement wrong why,Romance,Tamil,604,1
US_3288,BK_6951,SH_8636,28-03-2024 09:08,2,Completed,Marie Reynolds,MarieReynolds@gmail.com,9112688798,12-01-1996,Debit Card,Success,28-03-2024 09:08,MV_8792,TH_91,SC_34,04-01-2024,21:15:00,299.16,72,Born dream,Romance,Telugu,642,1
US_6728,BK_6952,SH_9672,28-06-2025 12:30,1,Completed,Jeffrey Jones,JeffreyJones@gmail.com,9214381353,15-05-1966,Debit Card,Success,28-06-2025 12:30,MV_5376,TH_16,SC_342,07-03-2025,18:00:00,327.25,197,Best unit,Sci-Fi,Bengali,185,1
US_5159,BK_6953,SH_4032,09-12-2025 19:58,2,Completed,Patrick Bush,PatrickBush@gmail.com,8088937669,12-01-1989,Net Banking,Success,09-12-2025 19:58,MV_745,TH_480,SC_717,16-12-2023,16:30:00,172.36,133,First interest,Action,Bengali,21,2
US_3323,BK_6954,SH_7558,27-12-2025 12:02,1,Failed,Lee Barry,LeeBarry@gmail.com,9525706985,08-12-1996,Credit Card,Success,27-12-2025 12:02,MV_2264,TH_119,SC_852,06-02-2025,15:45:00,227.91,76,Industry,Action,Tamil,3,3
US_7019,BK_6955,SH_6673,25-12-2025 12:20,4,Completed,Jonathan Johnson,JonathanJohnson@gmail.com,9376135781,19-11-1956,UPI,Success,25-12-2025 12:20,MV_3012,TH_439,SC_595,05-07-2024,13:00:00,276.62,180,Born dream,Drama,English,5,1
US_32,BK_6956,SH_2569,27-07-2024 19:03,4,Completed,James Ferrell,JamesFerrell@gmail.com,9245275508,05-11-1990,UPI,Success,27-07-2024 19:03,MV_598,TH_424,SC_427,11-01-2024,16:45:00,311.8,74,Down but,Action,Tamil,521,1
US_9668,BK_6957,SH_7062,28-11-2024 11:26,3,Completed,Timothy Lee,TimothyLee@gmail.com,8086759635,03-09-1990,Wallet,Success,28-11-2024 11:26,MV_2336,TH_17,SC_208,04-11-2025,15:00:00,322.19,55,Despite hot collection,Romance,Hindi,397,3
US_6200,BK_6958,SH_1832,23-03-2024 14:26,2,Pending,Sara Wilkins,SaraWilkins@gmail.com,9111209398,05-11-1980,Wallet,Success,23-03-2024 14:26,MV_7791,TH_47,SC_447,28-06-2025,12:45:00,446.63,124,Need,Drama,English,425,3
US_4971,BK_6959,SH_8651,29-10-2025 07:16,2,Completed,Timothy Howard,TimothyHoward@gmail.com,9265780808,15-08-1954,Credit Card,Success,29-10-2025 07:16,MV_3796,TH_293,SC_59,20-04-2025,10:00:00,411.58,164,Up on,Comedy,Tamil,62,1
US_8020,BK_6960,SH_7859,09-07-2025 23:19,1,Completed,Ryan Cannon,RyanCannon@gmail.com,8817645951,16-12-1963,Net Banking,Success,09-07-2025 23:19,MV_6744,TH_47,SC_955,11-02-2023,20:30:00,230.24,146,Happen than friend,Romance,Kannada,111,2
US_9805,BK_6961,SH_5573,11-03-2024 17:06,4,Completed,Anthony Braun,AnthonyBraun@gmail.com,8427987958,11-02-1996,UPI,Success,11-03-2024 17:06,MV_7902,TH_232,SC_238,20-05-2025,14:15:00,412.54,129,Attack technology,Sci-Fi,Bengali,659,1
US_1861,BK_6962,SH_47,12-04-2025 13:03,2,Completed,Jaime Walker,JaimeWalker@gmail.com,7099611652,14-07-1981,Debit Card,Success,12-04-2025 13:03,MV_6920,TH_431,SC_418,01-04-2023,11:30:00,233.68,108,Above someone something,Sci-Fi,Tamil,262,2
US_1590,BK_6963,SH_6733,23-09-2024 08:10,2,Completed,Dr. Katherine Nguyen,Dr.Katherine@gmail.com,8717815570,10-07-1975,UPI,Success,23-09-2024 08:10,MV_458,TH_498,SC_115,15-04-2024,21:45:00,418.89,197,World his,Thriller,English,429,2
US_7020,BK_6964,SH_4018,11-11-2025 07:10,1,Completed,Cristian Smith,CristianSmith@gmail.com,7698787715,26-11-1991,Net Banking,Success,11-11-2025 07:10,MV_1568,TH_211,SC_364,11-06-2023,18:00:00,374.33,151,Begin size,Sci-Fi,Tamil,49,3
US_81,BK_6965,SH_4344,09-02-2024 07:23,3,Completed,Kelly Donovan,KellyDonovan@gmail.com,7237695556,07-04-1968,Net Banking,Failed,09-02-2024 07:23,MV_1830,TH_221,SC_411,05-04-2024,17:15:00,200.75,71,Each contain,Action,Tamil,690,1
US_3986,BK_6966,SH_2195,26-11-2025 01:44,1,Completed,Betty Pollard,BettyPollard@gmail.com,7927217528,28-10-1956,Debit Card,Success,26-11-2025 01:44,MV_3654,TH_486,SC_701,14-05-2023,19:00:00,265.81,162,Low,Action,Malayalam,34,3
US_5035,BK_6967,SH_6470,20-12-2025 10:09,1,Completed,Rachel Patel,RachelPatel@gmail.com,7305753965,05-02-2000,UPI,Success,20-12-2025 10:09,MV_328,TH_188,SC_50,20-03-2023,19:15:00,180.84,56,Form base,Comedy,Hindi,10,3
US_195,BK_6968,SH_6323,04-01-2025 05:20,4,Pending,John Bishop,JohnBishop@gmail.com,8922748563,25-09-1992,UPI,Success,04-01-2025 05:20,MV_4281,TH_135,SC_934,11-12-2024,14:00:00,391.71,134,Everyone medical,Drama,Tamil,360,2
US_3139,BK_6969,SH_3700,29-10-2024 07:05,1,Completed,Jeffrey Hernandez,JeffreyHernandez@gmail.com,9360333734,29-12-1975,Debit Card,Success,29-10-2024 07:05,MV_1183,TH_379,SC_735,14-04-2024,13:30:00,443.75,139,We material audience magazine,Drama,English,427,2
US_1318,BK_6970,SH_2294,22-10-2025 16:35,2,Completed,Kevin Figueroa,KevinFigueroa@gmail.com,7935509600,25-08-1969,UPI,Success,22-10-2025 16:35,MV_6006,TH_248,SC_199,15-01-2024,20:00:00,222.09,69,Friend speech,Romance,Bengali,69,2
US_6311,BK_6971,SH_8074,01-12-2024 23:21,4,Completed,Jennifer Taylor,JenniferTaylor@gmail.com,9884857043,23-01-1996,UPI,Success,01-12-2024 23:21,MV_1977,TH_151,SC_997,23-04-2025,10:30:00,222.37,91,Cover recent,Romance,Telugu,394,1
US_6183,BK_6972,SH_222,08-11-2024 17:43,4,Failed,Gloria Lynch,GloriaLynch@gmail.com,8938116280,07-05-1975,UPI,Success,08-11-2024 17:43,MV_9613,TH_343,SC_509,27-03-2025,10:00:00,207.54,192,Certainly,Horror,Hindi,415,4
US_513,BK_6973,SH_2709,23-02-2025 01:51,2,Pending,Allison Spencer,AllisonSpencer@gmail.com,9774509717,16-01-2002,Credit Card,Success,23-02-2025 01:51,MV_3066,TH_316,SC_706,27-11-2023,14:30:00,299.2,78,Situation ago skill,Comedy,Tamil,310,1
US_7386,BK_6974,SH_8489,15-07-2025 10:25,1,Completed,Jimmy Newman,JimmyNewman@gmail.com,7430729600,20-05-2003,UPI,Success,15-07-2025 10:25,MV_9218,TH_68,SC_934,25-01-2023,15:00:00,309.88,62,Defense television,Comedy,Bengali,168,2
US_3564,BK_6975,SH_7670,31-07-2025 20:54,1,Completed,Tracy Wang,TracyWang@gmail.com,8289019373,24-10-1993,UPI,Success,31-07-2025 20:54,MV_6257,TH_424,SC_325,19-12-2024,19:15:00,163.22,138,Itself deal daughter,Sci-Fi,Kannada,152,3
US_7291,BK_6976,SH_1540,23-08-2025 16:48,1,Completed,Steven Clark,StevenClark@gmail.com,9805127487,17-02-1963,Credit Card,Success,23-08-2025 16:48,MV_6621,TH_486,SC_939,21-09-2024,11:45:00,213.1,180,Happen could,Comedy,Tamil,129,2
US_6255,BK_6977,SH_7173,03-11-2025 14:26,2,Pending,Jennifer Baker,JenniferBaker@gmail.com,7199412895,13-07-1969,Debit Card,Success,03-11-2025 14:26,MV_2544,TH_378,SC_104,05-07-2023,13:45:00,265.37,199,Speak art ok,Comedy,English,57,3
US_9549,BK_6978,SH_8166,05-09-2024 17:55,1,Completed,Peggy Singleton,PeggySingleton@gmail.com,7471500246,06-04-1996,Wallet,Success,05-09-2024 17:55,MV_4306,TH_264,SC_662,19-12-2024,12:15:00,399.58,147,Human special chance card,Horror,Kannada,375,2
US_9172,BK_6979,SH_766,28-10-2024 15:38,1,Failed,Erin Johnson,ErinJohnson@gmail.com,9482510276,13-01-1963,UPI,Success,28-10-2024 15:38,MV_8113,TH_42,SC_489,16-11-2024,18:00:00,341.25,196,Ten talk room,Horror,Hindi,276,3
US_2258,BK_6980,SH_5269,29-12-2024 14:35,1,Failed,Jeremy Hunter,JeremyHunter@gmail.com,9175598889,01-12-1959,Wallet,Success,29-12-2024 14:35,MV_5278,TH_243,SC_456,25-06-2023,21:45:00,339.87,92,Why occur generation,Romance,English,366,2
US_3807,BK_6981,SH_5548,18-11-2025 15:25,3,Completed,Joseph Durham,JosephDurham@gmail.com,9713394943,16-07-1967,Debit Card,Success,18-11-2025 15:25,MV_4537,TH_236,SC_853,14-04-2024,14:00:00,468.79,165,Attack technology,Action,Kannada,42,2
US_7508,BK_6982,SH_5423,12-12-2024 03:04,2,Completed,Joshua York,JoshuaYork@gmail.com,9855004306,20-06-1974,Net Banking,Success,12-12-2024 03:04,MV_5386,TH_363,SC_319,09-01-2025,13:00:00,293.3,109,Talk billion avoid,Horror,Bengali,171,2
US_5149,BK_6983,SH_707,22-03-2025 21:00,1,Completed,Julie Rose,JulieRose@gmail.com,8476681225,26-01-2005,Net Banking,Success,22-03-2025 21:00,MV_2786,TH_327,SC_204,13-08-2025,16:45:00,399.86,112,Imagine top kitchen,Comedy,English,268,2
US_2099,BK_6984,SH_9590,29-05-2025 11:20,4,Completed,Tracey Suarez,TraceySuarez@gmail.com,8193854247,23-11-1960,UPI,Success,29-05-2025 11:20,MV_9165,TH_143,SC_698,11-08-2023,18:30:00,282.74,114,We,Romance,Tamil,215,2
US_7282,BK_6985,SH_1220,12-07-2025 06:29,3,Completed,Nicole Andrews,NicoleAndrews@gmail.com,7272815014,15-05-1989,UPI,Success,12-07-2025 06:29,MV_3921,TH_105,SC_333,09-07-2024,20:30:00,182.2,155,Memory measure unit,Horror,Hindi,171,3
US_6305,BK_6986,SH_7293,28-04-2024 05:04,1,Completed,Amber Lee,AmberLee@gmail.com,9325109200,09-01-1995,UPI,Success,28-04-2024 05:04,MV_6090,TH_64,SC_592,17-08-2024,12:15:00,158.48,125,Everyone medical,Comedy,Telugu,465,3
US_4242,BK_6987,SH_3768,27-03-2025 18:03,3,Completed,John Browning,JohnBrowning@gmail.com,7694180095,10-04-1988,Wallet,Success,27-03-2025 18:03,MV_6692,TH_107,SC_30,29-04-2023,19:00:00,219.4,150,Project pass,Comedy,Hindi,129,2
US_2770,BK_6988,SH_7465,15-11-2024 22:52,4,Completed,Nichole Klein,NicholeKlein@gmail.com,8036828108,23-03-1985,Debit Card,Failed,15-11-2024 22:52,MV_3091,TH_399,SC_218,01-02-2025,11:15:00,189.21,157,People source,Horror,Bengali,70,2
US_7042,BK_6989,SH_5135,27-04-2025 15:45,3,Completed,Larry Reynolds,LarryReynolds@gmail.com,9707464485,27-04-1954,UPI,Success,27-04-2025 15:45,MV_5248,TH_156,SC_127,20-06-2024,19:15:00,359.04,68,Tell miss,Drama,Malayalam,247,2
US_8404,BK_6990,SH_8345,09-10-2025 05:19,4,Failed,Alan Sanchez,AlanSanchez@gmail.com,9456288034,16-04-1999,Wallet,Success,09-10-2025 05:19,MV_1904,TH_230,SC_474,23-04-2024,22:45:00,276.88,75,No its,Comedy,Kannada,82,1
US_9302,BK_6991,SH_987,15-10-2024 05:27,2,Completed,Joseph Jenkins,JosephJenkins@gmail.com,7413781917,21-10-1997,Credit Card,Success,15-10-2024 05:27,MV_9932,TH_46,SC_593,03-08-2023,20:15:00,213.88,120,Radio expert,Drama,Tamil,441,1
US_9424,BK_6992,SH_6323,02-12-2024 09:54,2,Completed,Jim Monroe,JimMonroe@gmail.com,8726399876,17-01-1962,Wallet,Failed,02-12-2024 09:54,MV_4281,TH_135,SC_934,11-12-2024,14:00:00,391.71,134,Everyone medical,Drama,Tamil,393,2
US_7120,BK_6993,SH_3142,10-11-2025 03:04,1,Completed,Rebecca Lee,RebeccaLee@gmail.com,8448445178,14-03-1966,Credit Card,Success,10-11-2025 03:04,MV_7316,TH_95,SC_866,14-10-2023,15:00:00,368.31,156,Suffer each manage,Comedy,Malayalam,50,1
US_1874,BK_6994,SH_5345,26-03-2025 11:24,1,Completed,Garrett Riley,GarrettRiley@gmail.com,9513904557,29-09-1956,UPI,Success,26-03-2025 11:24,MV_3339,TH_318,SC_913,21-06-2025,12:15:00,327.52,105,Crime against unit,Drama,Malayalam,279,2
US_8106,BK_6995,SH_8084,14-09-2024 23:25,2,Completed,Ashley Simpson,AshleySimpson@gmail.com,7381779946,17-03-1992,Net Banking,Refunded,14-09-2024 23:25,MV_2490,TH_84,SC_986,17-01-2023,13:15:00,192.28,70,Meeting radio American,Drama,Bengali,472,1
US_9910,BK_6996,SH_491,13-09-2025 05:56,3,Completed,Andrew Anderson,AndrewAnderson@gmail.com,7058005367,11-07-1984,Net Banking,Success,13-09-2025 05:56,MV_1732,TH_415,SC_69,06-01-2023,15:30:00,496.95,184,Challenge affect recognize,Sci-Fi,Telugu,40,3
US_4527,BK_6997,SH_9131,05-09-2024 08:56,1,Completed,Andrea Donaldson,AndreaDonaldson@gmail.com,9568555839,20-12-1980,Debit Card,Success,05-09-2024 08:56,MV_2273,TH_17,SC_991,19-06-2024,13:30:00,437.04,154,Season attack forward,Horror,Bengali,5,2
US_7906,BK_6998,SH_9317,28-05-2025 07:13,4,Completed,Max Leblanc,MaxLeblanc@gmail.com,9206325324,31-03-2005,Wallet,Success,28-05-2025 07:13,MV_1350,TH_92,SC_653,22-05-2025,16:30:00,321.69,67,Trip road instead fire,Action,English,216,1
US_1747,BK_6999,SH_5189,10-09-2024 11:55,3,Pending,Greg Osborne,GregOsborne@gmail.com,7294182407,15-01-1979,Debit Card,Success,10-09-2024 11:55,MV_4181,TH_76,SC_158,17-06-2024,14:15:00,488.56,140,Because rise forget,Horror,Hindi,149,3
US_9108,BK_7000,SH_9342,17-07-2025 16:43,4,Completed,Julie Mata,JulieMata@gmail.com,8721132178,28-09-1975,Debit Card,Success,17-07-2025 16:43,MV_1065,TH_242,SC_837,16-05-2025,17:00:00,151.3,77,After role sell,Comedy,Malayalam,45,4
US_3087,BK_7001,SH_8192,22-07-2025 06:20,2,Completed,Matthew Watson,MatthewWatson@gmail.com,9871098767,06-09-2000,Net Banking,Success,22-07-2025 06:20,MV_5448,TH_401,SC_178,03-01-2025,14:00:00,236.97,111,Surface total,Drama,Malayalam,161,2
US_3109,BK_7002,SH_67,27-02-2025 21:40,2,Completed,Adam Garcia,AdamGarcia@gmail.com,8726033451,05-11-2005,Net Banking,Failed,27-02-2025 21:40,MV_963,TH_300,SC_445,05-11-2024,18:15:00,428.54,72,Financial stage word,Romance,Hindi,306,1
US_1451,BK_7003,SH_2900,31-08-2025 03:55,1,Completed,Joel Wise,JoelWise@gmail.com,8601930682,16-12-1964,Credit Card,Success,31-08-2025 03:55,MV_5924,TH_116,SC_742,05-06-2024,19:45:00,274.08,68,Successful place,Comedy,Kannada,121,2
US_7108,BK_7004,SH_8739,05-05-2024 11:34,4,Completed,Candice Sanders,CandiceSanders@gmail.com,9734461944,31-03-1993,Debit Card,Success,05-05-2024 11:34,MV_3321,TH_2,SC_80,11-06-2024,21:00:00,344.5,120,Far sea scientist,Horror,Hindi,604,1
US_4912,BK_7005,SH_3796,07-08-2024 15:28,1,Completed,Maria Malone,MariaMalone@gmail.com,9592574657,11-07-1993,Credit Card,Success,07-08-2024 15:28,MV_8881,TH_341,SC_784,27-01-2023,14:00:00,257.98,173,Suggest want something,Thriller,Hindi,510,2
US_3558,BK_7006,SH_4710,23-06-2024 14:51,4,Completed,Craig Wagner,CraigWagner@gmail.com,9183645616,22-01-1961,Wallet,Success,23-06-2024 14:51,MV_3578,TH_248,SC_332,18-05-2024,14:30:00,200.25,145,Imagine top kitchen,Action,English,115,4
US_4868,BK_7007,SH_2351,25-07-2024 21:16,3,Pending,William Wilson,WilliamWilson@gmail.com,9227449076,30-09-1985,Net Banking,Success,25-07-2024 21:16,MV_1661,TH_226,SC_893,29-06-2024,21:15:00,336.68,118,Research send consider,Thriller,Tamil,514,2
US_367,BK_7008,SH_3292,24-07-2025 10:15,3,Completed,Courtney Rodriguez,CourtneyRodriguez@gmail.com,7262065463,16-04-1983,Wallet,Success,24-07-2025 10:15,MV_2371,TH_159,SC_842,07-06-2025,14:45:00,470.88,143,Up,Thriller,English,159,3
US_8974,BK_7009,SH_660,07-06-2024 11:44,1,Completed,Kevin Lee,KevinLee@gmail.com,9174397602,09-11-2002,UPI,Success,07-06-2024 11:44,MV_6985,TH_125,SC_574,06-04-2024,14:30:00,354.45,124,Look laugh suggest admit,Thriller,Tamil,571,1
US_4062,BK_7010,SH_6872,28-03-2024 19:39,4,Completed,Sharon Sims,SharonSims@gmail.com,9171842661,19-11-1984,Net Banking,Failed,28-03-2024 19:39,MV_5450,TH_382,SC_391,06-08-2025,12:30:00,487.83,191,Talk billion avoid,Action,Tamil,642,1
US_2615,BK_7011,SH_1738,18-11-2025 23:32,4,Completed,Janet Parker,JanetParker@gmail.com,9747083737,01-09-1969,UPI,Success,18-11-2025 23:32,MV_2570,TH_62,SC_369,22-08-2024,18:00:00,460.88,134,About they note,Comedy,English,42,1
US_6825,BK_7012,SH_7187,17-05-2024 12:52,2,Completed,Chris Martin,ChrisMartin@gmail.com,9920685499,10-01-1988,Credit Card,Success,17-05-2024 12:52,MV_2451,TH_383,SC_518,21-09-2025,20:45:00,300.45,63,Join nation,Sci-Fi,Hindi,592,1
US_5374,BK_7013,SH_9321,10-12-2025 23:27,2,Completed,Sherri Logan,SherriLogan@gmail.com,9257191992,29-04-1954,Debit Card,Success,10-12-2025 23:27,MV_1619,TH_27,SC_18,11-12-2025,16:15:00,154.24,173,Cover recent,Action,Tamil,20,1
US_622,BK_7014,SH_6872,27-04-2024 05:04,2,Completed,Lisa Perry,LisaPerry@gmail.com,7140219508,07-10-1989,Debit Card,Success,27-04-2024 05:04,MV_5450,TH_382,SC_391,06-08-2025,12:30:00,487.83,191,Talk billion avoid,Action,Tamil,612,1
US_9119,BK_7015,SH_1658,12-07-2024 00:49,3,Completed,Kelli Williamson,KelliWilliamson@gmail.com,8201090525,16-03-1999,Net Banking,Success,12-07-2024 00:49,MV_7045,TH_163,SC_577,11-09-2024,18:15:00,357.02,98,Why may owner fine,Action,Hindi,138,2
US_8332,BK_7016,SH_6144,25-09-2025 11:23,1,Pending,Madison Stanton,MadisonStanton@gmail.com,8366186115,20-04-1998,Net Banking,Success,25-09-2025 11:23,MV_7670,TH_75,SC_142,24-02-2025,12:45:00,162.13,56,Head increase big,Drama,Hindi,96,3
US_1000,BK_7017,SH_1798,10-06-2024 20:13,2,Completed,Elizabeth Sanders,ElizabethSanders@gmail.com,7500457480,10-04-2002,UPI,Success,10-06-2024 20:13,MV_5294,TH_378,SC_159,13-07-2024,19:45:00,316.37,190,Also result type,Action,Telugu,568,1
US_2921,BK_7018,SH_1801,22-06-2025 04:51,2,Completed,Mary Jones,MaryJones@gmail.com,7769605568,01-12-1987,Wallet,Success,22-06-2025 04:51,MV_1552,TH_207,SC_990,09-07-2024,13:45:00,335.36,88,Information although,Romance,English,142,2
US_8733,BK_7019,SH_3312,05-08-2025 14:42,2,Completed,Maria Morris,MariaMorris@gmail.com,9452997689,10-03-1958,Debit Card,Success,05-08-2025 14:42,MV_1848,TH_98,SC_53,21-07-2024,16:00:00,448.05,163,Statement wrong why,Sci-Fi,Malayalam,49,3
US_2531,BK_7020,SH_1368,25-05-2025 14:09,1,Completed,Jennifer Smith,JenniferSmith@gmail.com,9919024933,11-04-1960,Wallet,Success,25-05-2025 14:09,MV_5227,TH_281,SC_469,26-03-2025,17:30:00,346.48,64,Sit not reduce,Action,Telugu,219,2
US_4276,BK_7021,SH_4726,13-05-2025 05:56,1,Completed,Bryan Mitchell,BryanMitchell@gmail.com,7278438232,12-12-1999,Net Banking,Success,13-05-2025 05:56,MV_9426,TH_20,SC_114,10-01-2023,16:00:00,378.49,186,Beyond show,Comedy,Malayalam,231,2
US_6952,BK_7022,SH_2209,27-12-2025 16:14,1,Completed,Jeremy Fernandez,JeremyFernandez@gmail.com,8952313023,22-02-1989,Wallet,Success,27-12-2025 16:14,MV_8571,TH_441,SC_767,14-03-2024,14:15:00,357.95,122,Myself office high,Sci-Fi,Bengali,3,1
US_6845,BK_7023,SH_3826,28-01-2025 03:33,4,Completed,Matthew Brooks,MatthewBrooks@gmail.com,7575616497,22-04-1957,UPI,Success,28-01-2025 03:33,MV_8547,TH_372,SC_990,28-04-2025,22:15:00,377.58,81,Water information method,Comedy,Tamil,336,1
US_6605,BK_7024,SH_7265,28-12-2024 18:58,1,Completed,Lisa Salazar,LisaSalazar@gmail.com,7126738245,01-04-1990,Net Banking,Success,28-12-2024 18:58,MV_363,TH_55,SC_378,22-06-2025,13:45:00,468.47,198,More will,Sci-Fi,Bengali,77,6
US_5267,BK_7025,SH_381,18-03-2024 22:00,2,Completed,Frank White,FrankWhite@gmail.com,9089012162,16-05-1991,Debit Card,Success,18-03-2024 22:00,MV_1447,TH_395,SC_837,14-04-2024,18:15:00,171.9,56,Movie rate difference,Thriller,Kannada,175,3
US_5145,BK_7026,SH_1724,31-12-2024 23:24,4,Completed,Molly White,MollyWhite@gmail.com,7593595139,28-09-2003,Net Banking,Success,31-12-2024 23:24,MV_9915,TH_63,SC_721,22-12-2023,16:45:00,167.6,190,Realize do her,Sci-Fi,Bengali,229,2
US_924,BK_7027,SH_3668,19-07-2025 07:53,4,Completed,Amanda Sullivan MD,AmandaSullivan@gmail.com,9711887525,03-05-1976,UPI,Refunded,19-07-2025 07:53,MV_3098,TH_378,SC_788,17-01-2023,12:15:00,324.29,91,Civil itself second,Romance,Malayalam,164,1
US_9363,BK_7028,SH_3414,04-07-2025 11:33,1,Completed,Kimberly Reynolds,KimberlyReynolds@gmail.com,8505974370,05-09-1974,Wallet,Failed,04-07-2025 11:33,MV_8373,TH_158,SC_266,10-10-2024,20:00:00,193.79,77,Water information method,Action,Malayalam,179,4
US_3090,BK_7029,SH_226,25-04-2025 02:48,4,Failed,Stephanie Hoffman,StephanieHoffman@gmail.com,7359481386,14-11-1999,UPI,Refunded,25-04-2025 02:48,MV_5761,TH_27,SC_500,05-01-2025,20:30:00,199.46,50,Suffer each manage,Comedy,Telugu,249,1
US_9079,BK_7030,SH_6260,08-01-2025 16:00,2,Failed,Lisa Good,LisaGood@gmail.com,9542015867,05-03-1977,UPI,Success,08-01-2025 16:00,MV_9552,TH_199,SC_711,31-01-2023,20:30:00,486.37,64,Pretty house still,Action,Tamil,254,3
US_9542,BK_7031,SH_5076,24-08-2024 10:38,3,Completed,Eric Lowery,EricLowery@gmail.com,9849165767,20-11-1979,UPI,Success,24-08-2024 10:38,MV_6400,TH_368,SC_467,08-05-2023,16:30:00,307.48,72,Head increase big,Horror,Hindi,395,2
US_1350,BK_7032,SH_8894,25-06-2025 22:14,4,Completed,Suzanne Bailey,SuzanneBailey@gmail.com,7955306261,01-08-1995,Net Banking,Success,25-06-2025 22:14,MV_7773,TH_489,SC_337,02-08-2025,22:00:00,422.95,98,Product better off nothing,Thriller,Hindi,188,1
US_9363,BK_7033,SH_215,09-01-2024 08:11,4,Failed,Kimberly Reynolds,KimberlyReynolds@gmail.com,8505974370,05-09-1974,Wallet,Success,09-01-2024 08:11,MV_8275,TH_401,SC_151,15-01-2024,14:45:00,165.83,166,Appear capital home,Comedy,Telugu,179,4
US_3599,BK_7034,SH_4730,03-08-2025 04:27,4,Completed,Tracy Parker,TracyParker@gmail.com,8956968067,24-06-1965,Credit Card,Success,03-08-2025 04:27,MV_2200,TH_57,SC_757,05-08-2023,12:45:00,466.88,156,Candidate church despite,Sci-Fi,English,149,2
US_9845,BK_7035,SH_7412,24-04-2025 01:37,4,Completed,Mr. William Miller,Mr.William@gmail.com,8296026255,21-12-1978,Debit Card,Success,24-04-2025 01:37,MV_3424,TH_79,SC_406,22-11-2023,19:15:00,493.49,195,Follow population require,Drama,Malayalam,231,3
US_4811,BK_7036,SH_481,10-02-2025 22:49,3,Completed,Cynthia Hernandez,CynthiaHernandez@gmail.com,7971216550,17-07-1977,Net Banking,Success,10-02-2025 22:49,MV_4657,TH_140,SC_277,26-11-2023,22:00:00,393.2,108,Decade share safe television,Horror,Telugu,323,1
US_4541,BK_7037,SH_3704,22-10-2025 09:18,4,Completed,Justin Small,JustinSmall@gmail.com,8554581401,04-08-1999,Wallet,Success,22-10-2025 09:18,MV_4653,TH_147,SC_211,10-04-2025,20:00:00,190.61,153,Upon full,Comedy,Telugu,69,3
US_4621,BK_7038,SH_1318,22-05-2024 20:01,4,Failed,Jonathan Cisneros,JonathanCisneros@gmail.com,7126229955,21-10-1974,Wallet,Success,22-05-2024 20:01,MV_8563,TH_427,SC_85,11-05-2023,20:00:00,240.5,157,Section quickly whom,Romance,Malayalam,9,4
